id,adults,children,weekends,weekdays,meal_type,room_type,arrival,lead_time,segment,repeat,price,requests,booking_status
5475,2,0,1,3,Meal Plan 1,Room_Type 1,2018-06-13,133.0,Offline,0,76.0,0,0
5476,1,0,1,0,Meal Plan 1,Room_Type 1,2018-10-10,111.0,Online,0,120.0,0,1
5477,2,0,2,2,Not Selected,Room_Type 1,2018-04-02,88.0,Online,0,72.25,0,0
5478,1,0,1,1,Meal Plan 1,Room_Type 1,2018-07-04,10.0,Corporate,1,65.0,1,0
5479,2,0,0,4,Meal Plan 1,Room_Type 1,2017-12-09,,Offline,0,70.0,0,0
5480,2,0,1,1,Meal Plan 1,Room_Type 4,2018-09-12,4.0,Online,0,170.0,2,0
5481,1,0,0,2,Meal Plan 1,Room_Type 1,2018-06-24,172.0,Offline,0,95.0,0,1
5482,2,0,2,2,Meal Plan 1,Room_Type 5,2018-09-09,27.0,Online,0,167.2,0,0
5483,2,0,0,3,Meal Plan 1,Room_Type 1,2018-05-04,103.0,Offline,0,80.0,0,0
5484,1,0,2,0,Meal Plan 1,Room_Type 1,2017-10-04,61.0,Offline,0,73.0,0,0
5485,3,0,0,1,Meal Plan 1,Room_Type 1,2018-03-31,55.0,Offline,0,127.82,1,0
5486,2,0,1,3,Meal Plan 1,Room_Type 1,2018-03-31,86.0,Online,0,82.45,1,0
5487,2,0,0,2,Not Selected,Room_Type 1,2018-01-29,88.0,Online,0,69.5,1,0
5488,2,0,0,3,Meal Plan 1,Room_Type 1,2018-03-01,29.0,Offline,0,57.0,0,0
5489,2,0,2,1,Meal Plan 1,Room_Type 1,2017-10-25,48.0,Online,0,94.5,0,1
5490,2,0,0,2,Meal Plan 1,Room_Type 1,2018-05-06,185.0,Online,0,81.77,2,1
5491,2,0,0,1,Not Selected,Room_Type 1,2018-06-09,0.0,Online,0,69.01,0,0
5492,3,0,1,3,Meal Plan 1,Room_Type 4,2018-08-25,35.0,Online,0,161.78,1,1
5493,2,0,0,1,Meal Plan 1,Room_Type 4,2018-09-09,65.0,Online,0,149.4,1,1
5494,1,0,1,5,Meal Plan 1,Room_Type 1,2018-06-06,118.0,Offline,0,,2,0
5495,3,0,5,12,Meal Plan 1,Room_Type 4,2018-09-12,208.0,Online,0,150.45,0,1
5496,2,0,0,4,Meal Plan 1,Room_Type 4,2018-02-16,3.0,Online,0,106.0,0,1
5497,3,0,2,1,Meal Plan 1,Room_Type 4,2017-09-19,2.0,Offline,0,165.0,1,0
5498,2,0,1,2,Meal Plan 1,Room_Type 1,2018-06-03,191.0,Offline,0,132.0,0,1
5499,3,0,2,2,Meal Plan 1,Room_Type 4,2018-07-17,124.0,Online,0,130.05,2,0
5500,2,0,0,2,Meal Plan 1,Room_Type 1,2018-12-02,29.0,Corporate,0,85.0,0,0
5501,2,0,1,3,Meal Plan 1,Room_Type 1,2018-04-18,89.0,Online,0,90.95,1,0
5502,2,0,2,3,Meal Plan 1,Room_Type 1,2017-09-18,16.0,Online,0,154.4,1,1
5503,2,0,1,3,Meal Plan 1,Room_Type 1,2018-05-19,322.0,Offline,0,80.0,0,1
5504,2,0,1,4,Not Selected,Room_Type 1,2018-04-27,95.0,Online,0,89.25,1,0
5505,2,0,1,4,Not Selected,Room_Type 1,2018-11-02,51.0,Online,0,88.0,2,0
5506,2,0,0,3,Meal Plan 1,Room_Type 1,2017-09-17,162.0,Offline,0,70.0,0,0
5507,2,0,1,2,Meal Plan 1,Room_Type 4,2017-10-09,7.0,Online,0,170.33,2,0
5508,2,0,2,3,Meal Plan 1,Room_Type 4,2018-05-06,,Online,0,134.16,2,0
5509,2,0,2,2,Meal Plan 1,Room_Type 4,2018-03-20,38.0,Online,0,103.95,0,0
5510,2,0,2,4,Not Selected,Room_Type 1,2018-02-04,1.0,Online,0,90.0,1,0
5511,3,0,2,2,Meal Plan 1,Room_Type 4,2018-07-17,92.0,Online,0,137.7,0,0
5512,2,0,2,3,Meal Plan 1,Room_Type 4,2018-10-13,55.0,Online,0,139.5,2,0
5513,2,0,0,2,Meal Plan 1,Room_Type 1,2018-01-22,3.0,Online,0,98.0,1,0
5514,2,2,0,2,Meal Plan 1,Room_Type 6,2018-07-27,210.0,Offline,0,146.0,0,1
5515,2,0,0,2,Meal Plan 1,Room_Type 1,2018-02-04,31.0,Corporate,0,77.0,0,0
5516,1,0,1,1,Meal Plan 1,Room_Type 1,2018-11-14,8.0,Online,0,103.0,1,0
5517,1,0,2,1,Meal Plan 1,Room_Type 1,2018-02-28,116.0,Online,0,61.0,0,1
5518,2,0,0,2,Meal Plan 1,Room_Type 1,2018-02-04,31.0,Corporate,0,77.0,0,0
5519,1,0,0,3,Meal Plan 1,Room_Type 1,2018-01-14,50.0,Online,0,1.0,2,0
5520,2,0,0,3,Not Selected,Room_Type 1,2018-02-18,101.0,Online,0,69.5,1,0
5521,2,0,1,2,Meal Plan 1,Room_Type 4,2018-10-28,,Online,0,109.8,0,1
5522,2,0,0,2,Meal Plan 2,Room_Type 1,2017-09-30,30.0,Offline,0,121.0,0,0
5523,1,0,0,2,Meal Plan 1,Room_Type 1,2018-01-19,151.0,Offline,0,71.0,0,0
5524,1,0,0,3,Meal Plan 1,Room_Type 1,2018-06-14,71.0,Offline,0,,0,0
5525,1,0,2,2,Meal Plan 1,Room_Type 1,2017-09-04,39.0,Online,0,85.5,0,0
5526,2,0,0,3,Meal Plan 1,,2018-03-22,106.0,Offline,0,77.33,0,0
5527,1,0,0,1,Meal Plan 1,Room_Type 1,2018-02-19,99.0,Corporate,0,80.0,0,0
5528,1,0,0,2,Meal Plan 1,Room_Type 1,2018-05-10,298.0,Offline,0,76.0,0,0
5529,2,0,0,4,Not Selected,Room_Type 1,2018-03-01,54.0,Online,0,47.43,0,1
5530,2,0,2,2,Not Selected,Room_Type 1,2018-10-16,9.0,Online,0,140.0,1,1
5531,2,2,0,4,Meal Plan 1,Room_Type 6,2018-04-13,63.0,Online,0,167.45,1,0
5532,2,0,2,1,Meal Plan 1,Room_Type 1,2018-06-12,15.0,Online,0,114.33,0,1
5533,2,0,0,2,Not Selected,Room_Type 1,2018-04-26,63.0,Online,0,,2,0
5534,1,0,1,1,Meal Plan 1,Room_Type 1,2018-11-28,0.0,Corporate,1,79.0,0,0
5535,1,0,0,2,Meal Plan 1,Room_Type 1,2018-02-02,0.0,Corporate,1,65.0,0,0
5536,2,0,0,4,Meal Plan 1,Room_Type 1,2017-12-09,110.0,Offline,0,70.0,0,0
5537,2,0,0,1,Meal Plan 1,Room_Type 4,2017-10-06,0.0,Online,0,136.0,1,0
5538,2,0,0,2,Meal Plan 1,Room_Type 1,2018-06-02,54.0,Offline,0,94.5,0,0
5539,2,0,2,3,Meal Plan 1,Room_Type 1,2018-10-30,5.0,Online,0,127.4,3,0
5540,1,0,0,3,Meal Plan 1,Room_Type 1,2018-10-13,,Offline,0,80.0,0,0
5541,2,0,0,3,Meal Plan 1,Room_Type 1,2018-03-22,9.0,Online,0,141.0,0,0
5542,1,0,0,2,Meal Plan 1,Room_Type 1,2018-04-12,4.0,Aviation,0,104.0,0,0
5543,2,0,2,0,Meal Plan 2,Room_Type 1,2018-10-23,386.0,Online,0,115.0,1,1
5544,2,0,2,3,Meal Plan 1,Room_Type 4,2018-04-29,33.0,Online,0,140.4,0,0
5545,3,0,2,3,Meal Plan 1,Room_Type 4,2018-05-08,14.0,Online,0,159.0,0,1
5546,1,0,0,2,Meal Plan 1,Room_Type 1,2018-06-15,188.0,Offline,0,,0,1
5547,2,0,0,3,Meal Plan 1,Room_Type 4,2018-12-29,57.0,Online,0,219.6,0,1
5548,2,0,1,1,Meal Plan 1,Room_Type 1,2018-08-13,10.0,Online,0,156.0,2,0
5549,1,0,2,3,Meal Plan 1,Room_Type 1,2018-12-29,269.0,Offline,0,70.0,0,0
5550,1,0,1,0,Not Selected,Room_Type 1,2018-05-16,7.0,Online,0,78.8,0,0
5551,2,0,1,0,Not Selected,Room_Type 1,2018-05-22,46.0,Online,0,116.1,0,0
5552,2,0,2,1,Meal Plan 1,Room_Type 1,2017-12-05,9.0,Online,0,85.6,2,0
5553,2,0,2,3,Meal Plan 1,Room_Type 1,2018-04-30,118.0,Online,0,97.75,1,0
5554,1,0,0,3,Meal Plan 2,Room_Type 1,2017-09-23,34.0,Offline,0,177.33,0,0
5555,2,0,2,1,Meal Plan 1,Room_Type 1,2017-10-17,221.0,Offline,0,65.0,0,0
5556,2,0,1,2,Meal Plan 1,Room_Type 1,2018-09-09,198.0,Online,0,90.0,0,1
5557,2,0,2,3,Not Selected,,2018-03-18,72.0,Online,0,72.25,1,1
5558,2,0,1,4,Meal Plan 2,Room_Type 4,2018-11-14,37.0,Online,0,99.48,3,0
5559,2,0,1,1,Meal Plan 1,Room_Type 1,2018-06-13,1.0,Online,0,91.0,1,0
5560,1,0,0,2,Meal Plan 1,Room_Type 1,2018-04-19,103.0,Offline,0,115.0,0,1
5561,2,0,0,2,Not Selected,Room_Type 1,2018-02-05,70.0,Online,0,69.5,0,0
5562,3,0,2,2,Meal Plan 1,Room_Type 4,2018-04-01,68.0,Online,0,116.45,2,0
5563,3,0,2,8,Meal Plan 1,Room_Type 4,2018-07-14,150.0,Online,0,131.75,2,1
5564,2,0,1,3,Meal Plan 1,Room_Type 1,2018-10-17,184.0,Online,0,90.9,2,0
5565,2,0,1,2,Not Selected,Room_Type 1,2018-05-13,56.0,Online,0,116.1,1,0
5566,2,0,2,2,Meal Plan 1,Room_Type 4,2017-11-07,46.0,Offline,0,60.0,0,0
5567,2,0,2,3,Meal Plan 1,Room_Type 1,2018-07-24,67.0,Online,0,105.3,3,0
5568,3,0,0,3,Meal Plan 1,Room_Type 1,2018-09-13,22.0,Offline,0,124.0,1,0
5569,2,2,2,5,Meal Plan 1,Room_Type 6,2018-12-28,237.0,Online,0,148.26,0,0
5570,2,0,0,3,Not Selected,Room_Type 1,2018-07-06,99.0,Online,0,103.5,1,0
5571,3,0,0,3,Meal Plan 1,Room_Type 4,2018-12-28,88.0,Online,0,125.66,3,0
5572,1,0,0,1,Meal Plan 1,Room_Type 1,2018-11-24,,Offline,0,95.0,0,0
5573,2,0,2,1,Not Selected,Room_Type 1,2018-01-30,20.0,Online,0,75.0,0,0
5574,1,0,0,1,Meal Plan 1,Room_Type 1,2018-06-15,75.0,Corporate,1,65.0,0,0
5575,1,0,0,4,Meal Plan 1,Room_Type 1,2017-10-07,92.0,Offline,0,65.0,0,0
5576,3,0,1,0,Meal Plan 1,Room_Type 4,2018-07-17,87.0,Online,0,137.7,2,0
5577,1,0,2,3,Meal Plan 1,Room_Type 1,2018-07-03,85.0,Online,0,108.9,0,1
5578,3,0,0,3,Meal Plan 1,Room_Type 4,2018-07-14,160.0,Online,0,137.7,0,1
5579,1,0,0,2,Meal Plan 1,Room_Type 1,2018-01-13,0.0,Complementary,1,0.0,2,0
5580,2,0,1,0,Meal Plan 1,Room_Type 1,2017-09-21,263.0,Offline,0,67.0,0,0
5581,2,0,2,3,Not Selected,Room_Type 1,2018-10-30,23.0,Online,0,99.0,1,1
5582,2,0,0,1,Meal Plan 1,Room_Type 4,2018-04-02,,Online,0,123.3,0,1
5583,1,0,1,0,Meal Plan 1,Room_Type 1,2018-05-23,11.0,Online,0,95.0,0,1
5584,1,0,1,1,Meal Plan 1,Room_Type 7,2018-03-21,0.0,Complementary,1,0.0,1,0
5585,2,0,1,1,Not Selected,Room_Type 1,2018-08-06,105.0,Online,0,107.1,1,0
5586,1,1,1,2,Meal Plan 1,Room_Type 4,2017-10-30,14.0,Offline,0,98.67,1,0
5587,2,0,0,3,Meal Plan 2,Room_Type 1,2018-06-16,150.0,Offline,0,90.0,1,0
5588,2,0,0,2,Meal Plan 2,Room_Type 1,2018-08-18,320.0,Offline,0,115.0,1,1
5589,2,0,0,1,Meal Plan 1,Room_Type 1,2017-08-22,113.0,Online,0,76.5,1,1
5590,2,2,1,5,Meal Plan 1,Room_Type 2,2018-02-02,30.0,Online,0,139.05,0,1
5591,1,0,0,2,Meal Plan 1,Room_Type 1,2017-09-09,71.0,Corporate,0,90.0,0,0
5592,2,0,0,3,Meal Plan 2,Room_Type 1,2018-08-31,55.0,Online,0,144.0,2,0
5593,1,0,0,3,Meal Plan 1,Room_Type 1,2018-05-05,7.0,Offline,0,112.0,0,0
5594,2,0,2,0,Meal Plan 1,Room_Type 1,2017-10-04,223.0,Online,0,89.25,2,1
5595,2,0,1,2,Meal Plan 1,Room_Type 1,2018-04-04,101.0,Offline,0,80.0,0,1
5596,1,0,1,4,Meal Plan 1,Room_Type 1,2018-09-21,336.0,Offline,0,70.0,0,0
5597,2,0,0,1,Meal Plan 1,Room_Type 1,2018-06-14,5.0,Corporate,0,,0,0
5598,3,0,0,3,Meal Plan 1,Room_Type 1,2018-04-21,6.0,Online,0,122.16,1,0
5599,1,0,0,3,Meal Plan 1,Room_Type 1,2018-06-14,71.0,Offline,0,120.0,0,0
5600,2,0,1,3,Meal Plan 1,Room_Type 4,2018-03-31,71.0,Online,0,90.95,1,0
5601,2,0,0,3,Meal Plan 1,Room_Type 1,2018-09-22,276.0,Online,0,116.33,0,1
5602,2,1,0,1,Not Selected,Room_Type 1,2018-08-24,16.0,Online,0,112.81,1,1
5603,1,0,1,1,Meal Plan 1,Room_Type 1,2018-07-11,,Online,0,145.0,1,0
5604,2,0,2,5,Meal Plan 1,Room_Type 4,2018-09-22,182.0,Offline,0,90.95,1,0
5605,2,0,0,3,Meal Plan 1,Room_Type 1,2017-07-30,85.0,Online,0,76.5,1,0
5606,1,0,6,14,Meal Plan 1,Room_Type 1,2018-01-10,4.0,Online,0,75.35,1,0
5607,2,0,0,3,Not Selected,Room_Type 1,2018-06-29,174.0,Online,0,85.5,1,0
5608,2,0,0,3,Meal Plan 1,Room_Type 1,2018-09-08,433.0,Offline,0,70.0,0,1
5609,2,0,2,2,Meal Plan 1,Room_Type 2,2018-12-23,69.0,Online,0,77.86,1,0
5610,2,0,0,1,Meal Plan 1,Room_Type 1,2018-11-04,,Online,0,97.2,1,0
5611,2,0,0,3,Meal Plan 1,Room_Type 1,2018-11-03,304.0,Offline,0,89.0,0,1
5612,1,0,2,1,Meal Plan 1,Room_Type 1,2018-10-02,26.0,Online,0,147.0,0,1
5613,1,0,0,2,Meal Plan 1,Room_Type 1,2018-10-11,181.0,Offline,0,120.0,1,1
5614,2,0,0,3,Meal Plan 2,Room_Type 1,2017-09-23,34.0,Offline,0,,0,1
5615,2,0,1,2,Meal Plan 1,Room_Type 1,2018-03-25,81.0,Offline,0,65.0,1,0
5616,2,0,1,4,Meal Plan 1,Room_Type 1,2018-09-21,336.0,Offline,0,78.0,0,0
5617,2,0,1,2,Meal Plan 1,Room_Type 1,2017-09-14,256.0,Offline,0,76.67,0,0
5618,2,2,0,3,Meal Plan 1,Room_Type 7,2018-04-13,1.0,Online,0,203.33,0,1
5619,2,0,1,2,Not Selected,Room_Type 1,2018-04-22,198.0,Online,0,73.46,1,0
5620,2,0,0,2,Meal Plan 2,Room_Type 1,2017-08-14,0.0,Offline,0,109.0,0,0
5621,2,0,2,1,Meal Plan 2,Room_Type 1,2017-08-15,131.0,Offline,0,94.5,0,0
5622,1,0,1,2,Meal Plan 1,Room_Type 1,2017-10-19,14.0,Online,0,120.0,1,0
5623,2,0,1,5,Meal Plan 1,Room_Type 1,2017-08-10,5.0,Online,0,90.0,1,0
5624,1,0,2,1,Meal Plan 1,Room_Type 1,2018-10-15,93.0,Offline,0,115.0,0,1
5625,2,0,1,2,Not Selected,Room_Type 1,2018-12-16,185.0,Online,0,79.2,0,1
5626,1,0,0,2,Meal Plan 1,Room_Type 1,2018-06-15,188.0,Online,0,130.0,0,1
5627,3,0,1,0,Meal Plan 1,Room_Type 4,2018-02-07,2.0,Online,0,127.0,1,0
5628,1,0,2,2,Meal Plan 1,Room_Type 1,2018-04-15,104.0,Online,0,76.5,0,1
5629,1,0,2,1,Meal Plan 2,Room_Type 1,2018-01-09,39.0,Offline,0,73.6,0,0
5630,2,0,0,4,Meal Plan 1,Room_Type 1,2018-07-13,133.0,Offline,0,81.25,1,0
5631,2,0,2,2,Not Selected,Room_Type 1,2018-11-11,33.0,Online,0,84.15,1,1
5632,2,0,1,1,Meal Plan 1,Room_Type 4,2018-04-16,23.0,Online,0,,1,0
5633,3,0,2,1,Meal Plan 1,Room_Type 1,2018-08-28,2.0,Offline,0,123.0,1,0
5634,1,0,0,1,Meal Plan 1,Room_Type 1,2018-02-19,99.0,Corporate,0,81.0,0,0
5635,1,0,0,3,Meal Plan 1,Room_Type 1,2018-01-19,0.0,Corporate,1,66.0,0,0
5636,2,0,0,2,Not Selected,Room_Type 1,2018-03-11,17.0,Online,0,97.0,1,1
5637,2,0,2,1,Meal Plan 1,Room_Type 1,2018-04-03,118.0,Online,0,87.3,1,1
5638,2,0,0,4,Meal Plan 1,Room_Type 1,2018-07-13,133.0,Offline,0,72.25,1,0
5639,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-13,37.0,Offline,0,105.0,0,0
5640,2,0,0,2,Meal Plan 1,Room_Type 1,2018-04-28,94.0,Online,0,,0,0
5641,1,0,0,2,Meal Plan 1,Room_Type 1,2018-10-11,181.0,Offline,0,120.0,0,1
5642,3,0,1,1,Meal Plan 1,Room_Type 1,2018-08-22,173.0,Offline,0,96.9,0,0
5643,2,0,1,2,Meal Plan 1,Room_Type 1,2018-05-13,273.0,Online,0,95.0,0,1
5644,2,0,2,0,Not Selected,Room_Type 1,2018-12-25,0.0,Online,0,80.0,0,0
5645,1,0,2,1,Meal Plan 1,Room_Type 1,2018-02-07,20.0,Online,0,86.0,2,0
5646,3,0,2,2,Meal Plan 1,Room_Type 1,2018-08-20,141.0,Offline,0,,0,0
5647,2,0,2,1,Meal Plan 1,Room_Type 1,2018-07-09,193.0,Online,0,70.44,0,1
5648,2,0,2,1,Meal Plan 1,Room_Type 1,2017-09-19,42.0,Offline,0,76.5,0,0
5649,1,0,0,2,Meal Plan 2,Room_Type 1,2017-12-10,6.0,Online,0,0.0,0,0
5650,2,0,1,3,Meal Plan 1,Room_Type 1,2018-07-25,188.0,Online,0,90.95,1,0
5651,3,0,0,1,Meal Plan 1,,2018-04-12,55.0,Online,0,137.7,0,1
5652,2,0,0,1,Not Selected,Room_Type 1,2018-09-09,25.0,Online,0,106.2,0,1
5653,2,0,2,1,Meal Plan 1,Room_Type 2,2018-04-23,44.0,Offline,0,95.0,0,0
5654,2,0,2,1,Meal Plan 1,Room_Type 4,2018-07-10,,Online,0,124.8,1,1
5655,1,0,1,3,Meal Plan 1,Room_Type 4,2018-11-14,6.0,Corporate,0,100.63,0,0
5656,2,0,1,4,Meal Plan 1,Room_Type 4,2018-07-27,191.0,Online,0,99.45,1,1
5657,2,0,1,2,Meal Plan 1,Room_Type 1,2018-05-20,86.0,Offline,0,65.0,1,0
5658,1,0,2,5,Meal Plan 1,Room_Type 1,2018-09-03,88.0,Offline,0,85.0,1,0
5659,2,0,2,1,Meal Plan 1,Room_Type 1,2018-02-27,53.0,Online,0,84.3,2,0
5660,2,0,0,2,Meal Plan 2,Room_Type 1,2017-09-04,63.0,Offline,0,116.0,0,0
5661,2,0,2,2,Meal Plan 1,Room_Type 4,2018-11-25,25.0,Online,0,96.9,0,1
5662,2,0,1,3,Meal Plan 1,Room_Type 1,2018-04-25,62.0,Online,0,76.91,1,0
5663,2,0,0,1,Meal Plan 1,Room_Type 1,2017-10-13,43.0,Offline,0,85.0,0,0
5664,1,0,0,1,Meal Plan 1,Room_Type 1,2018-12-15,0.0,Corporate,0,50.0,1,0
5665,2,0,0,1,Meal Plan 2,Room_Type 1,2018-04-06,55.0,Offline,0,104.0,0,0
5666,2,0,0,3,Meal Plan 1,Room_Type 1,2017-10-06,19.0,Offline,1,90.0,0,0
5667,2,0,0,4,Meal Plan 1,Room_Type 1,2017-08-19,6.0,Online,0,106.0,2,0
5668,3,0,0,4,Meal Plan 1,Room_Type 4,2018-07-19,110.0,Online,0,113.76,1,0
5669,2,0,1,1,Not Selected,Room_Type 1,2018-03-28,54.0,Online,0,80.1,0,1
5670,2,0,0,3,Meal Plan 1,Room_Type 1,2018-11-16,96.0,Online,0,90.0,0,0
5671,2,1,1,2,Meal Plan 2,Room_Type 1,2018-09-09,68.0,Online,0,166.35,2,0
5672,2,0,0,3,Meal Plan 1,Room_Type 4,2018-10-27,148.0,Online,0,104.4,1,1
5673,3,0,1,5,Meal Plan 1,Room_Type 4,2018-12-27,331.0,Online,0,,2,1
5674,2,0,2,1,Not Selected,,2018-03-05,15.0,Online,0,84.33,0,0
5675,2,0,2,1,Meal Plan 2,Room_Type 1,2017-08-22,138.0,Offline,0,94.5,0,0
5676,2,0,1,0,Meal Plan 1,Room_Type 1,2017-09-20,141.0,Offline,0,90.0,0,0
5677,2,0,2,3,Meal Plan 2,Room_Type 1,2018-12-24,137.0,Online,0,117.3,2,0
5678,2,3,2,5,Meal Plan 1,,2018-08-02,103.0,Online,0,198.98,1,0
5679,3,0,1,1,Meal Plan 2,Room_Type 4,2018-10-22,,Online,0,202.5,0,1
5680,2,0,0,2,Meal Plan 2,,2017-08-14,39.0,Offline,0,109.0,0,0
5681,1,0,0,3,Not Selected,Room_Type 1,2018-09-06,11.0,Online,0,87.01,1,0
5682,2,0,2,2,Meal Plan 1,Room_Type 1,2017-09-20,23.0,Online,0,124.0,2,0
5683,2,0,2,0,Meal Plan 2,Room_Type 1,2018-10-30,75.0,Offline,0,105.0,0,1
5684,2,0,1,2,Meal Plan 1,Room_Type 1,2018-09-09,,Offline,0,90.0,0,1
5685,2,0,1,1,Meal Plan 1,Room_Type 1,2017-09-21,60.0,Offline,0,65.0,0,0
5686,2,0,1,4,Meal Plan 1,Room_Type 4,2018-08-15,126.0,Online,0,126.0,0,0
5687,2,0,1,1,Meal Plan 1,Room_Type 1,2018-04-09,159.0,Offline,0,70.0,1,0
5688,2,0,0,1,Not Selected,Room_Type 1,2018-09-24,1.0,Online,0,180.0,0,1
5689,2,0,0,3,Meal Plan 1,Room_Type 1,2018-11-17,59.0,Online,0,70.72,0,0
5690,2,0,0,2,Not Selected,Room_Type 1,2018-11-04,53.0,Online,0,88.0,1,0
5691,2,0,2,2,Meal Plan 1,Room_Type 1,2018-04-17,160.0,Online,0,107.0,1,1
5692,3,0,2,1,Meal Plan 1,Room_Type 1,2018-07-10,90.0,Offline,0,96.9,0,0
5693,2,0,1,3,Meal Plan 1,Room_Type 1,2018-01-25,33.0,Corporate,0,64.0,0,0
5694,2,0,0,3,Meal Plan 1,Room_Type 4,2017-10-06,13.0,Offline,0,75.0,1,0
5695,2,0,0,2,Meal Plan 1,,2018-05-10,298.0,Offline,0,93.0,0,0
5696,1,0,0,3,Meal Plan 1,Room_Type 1,2018-11-01,166.0,Offline,0,110.0,0,1
5697,3,0,0,3,Meal Plan 1,Room_Type 4,2018-12-27,112.0,Online,0,131.13,0,1
5698,2,0,1,2,Meal Plan 1,Room_Type 1,2018-02-12,23.0,Online,0,72.8,0,1
5699,2,1,0,1,Meal Plan 1,Room_Type 1,2018-09-02,64.0,Online,0,145.5,2,0
5700,2,0,0,2,Not Selected,Room_Type 1,2018-06-16,2.0,Online,0,129.0,1,0
5701,2,0,1,2,Meal Plan 1,Room_Type 1,2018-11-18,14.0,Online,0,107.67,1,0
5702,2,0,1,1,Not Selected,Room_Type 1,2018-08-06,102.0,Offline,0,63.75,0,0
5703,2,0,1,3,Meal Plan 1,Room_Type 1,2018-03-28,69.0,Online,0,82.45,0,0
5704,1,0,1,4,Meal Plan 1,Room_Type 1,2018-06-29,,Online,0,80.75,0,1
5705,2,2,0,3,Meal Plan 1,Room_Type 6,2018-05-26,,Online,0,198.9,0,1
5706,2,0,0,1,Not Selected,Room_Type 1,2018-10-25,1.0,Online,0,120.0,2,0
5707,2,0,0,4,Meal Plan 1,Room_Type 1,2018-11-16,26.0,Online,0,,1,0
5708,2,0,1,3,Meal Plan 1,Room_Type 1,2018-12-29,127.0,Offline,0,84.15,0,0
5709,2,1,0,4,Meal Plan 1,Room_Type 1,2018-05-04,92.0,Offline,0,90.0,1,1
5710,2,0,1,3,Meal Plan 1,Room_Type 1,2017-10-01,3.0,Offline,0,54.75,1,0
5711,2,0,1,3,Meal Plan 1,Room_Type 1,2017-09-14,30.0,Online,0,94.5,2,0
5712,1,0,1,2,Meal Plan 2,Room_Type 1,2018-09-26,80.0,Offline,0,86.0,0,0
5713,1,0,0,1,Meal Plan 1,Room_Type 1,2018-01-15,10.0,Online,0,72.9,0,0
5714,2,0,0,3,Meal Plan 1,Room_Type 1,2018-03-10,24.0,Online,0,94.33,0,0
5715,1,0,1,2,Meal Plan 1,Room_Type 1,2017-11-30,11.0,Offline,0,55.0,0,0
5716,2,0,1,0,Meal Plan 1,Room_Type 1,2018-10-10,9.0,Complementary,0,0.0,1,0
5717,2,0,0,3,Meal Plan 1,Room_Type 4,2018-03-17,,Online,0,,0,0
5718,1,0,1,4,Meal Plan 1,Room_Type 5,2018-07-25,150.0,Corporate,0,106.0,0,0
5719,2,0,2,6,Meal Plan 1,Room_Type 1,2018-11-11,66.0,Online,0,82.8,2,0
5720,2,0,0,2,Meal Plan 1,Room_Type 1,2017-12-01,15.0,Online,1,69.0,0,0
5721,1,0,0,2,Not Selected,Room_Type 1,2018-05-18,57.0,Online,0,111.6,2,0
5722,1,0,0,4,Meal Plan 1,Room_Type 1,2018-01-20,9.0,Online,0,84.0,0,0
5723,2,0,1,2,Meal Plan 1,Room_Type 4,2018-02-12,154.0,Offline,0,62.0,1,0
5724,2,0,0,4,Meal Plan 1,Room_Type 1,2017-10-20,13.0,Offline,0,54.75,0,0
5725,2,0,2,1,Meal Plan 1,Room_Type 1,2017-11-21,22.0,Online,0,88.33,1,0
5726,2,0,1,0,Not Selected,Room_Type 1,2018-05-09,0.0,Online,0,89.0,0,0
5727,2,0,1,4,Meal Plan 1,Room_Type 1,2018-07-25,191.0,Online,0,101.75,0,1
5728,1,0,4,6,Meal Plan 1,Room_Type 1,2018-01-24,17.0,Online,0,81.0,0,0
5729,2,0,0,1,Not Selected,Room_Type 1,2018-12-21,26.0,Online,0,67.76,1,0
5730,1,0,0,1,Meal Plan 1,Room_Type 1,2017-12-09,2.0,Corporate,1,65.0,0,0
5731,2,0,0,2,Meal Plan 1,Room_Type 4,2018-04-13,21.0,Online,0,144.0,1,0
5732,2,0,1,3,Not Selected,Room_Type 1,2018-10-27,240.0,Online,0,80.75,0,1
5733,2,0,1,3,Meal Plan 1,Room_Type 1,2018-05-09,120.0,Online,0,99.45,0,1
5734,2,0,0,1,Not Selected,Room_Type 1,2018-06-21,80.0,Online,0,104.49,0,1
5735,2,0,0,3,Meal Plan 1,Room_Type 1,2018-12-29,16.0,Online,0,138.0,1,0
5736,2,0,1,4,Meal Plan 2,Room_Type 4,2018-03-14,42.0,Online,0,129.95,0,1
5737,2,0,0,3,Meal Plan 1,Room_Type 4,2018-07-14,5.0,Online,0,121.43,1,0
5738,3,0,0,2,Not Selected,Room_Type 1,2018-04-12,25.0,Online,0,103.95,2,0
5739,2,0,2,2,Meal Plan 1,Room_Type 1,2018-03-27,72.0,Offline,0,68.0,0,0
5740,2,0,0,2,Meal Plan 2,Room_Type 1,2018-06-15,239.0,Offline,0,112.2,0,1
5741,2,0,1,3,Meal Plan 1,Room_Type 2,2018-02-15,62.0,Online,0,65.66,1,0
5742,2,0,0,3,Meal Plan 1,Room_Type 4,2018-05-19,101.0,Online,0,140.4,2,0
5743,2,0,1,2,Meal Plan 1,Room_Type 1,2018-11-04,80.0,Online,0,94.6,1,0
5744,2,0,2,4,Meal Plan 1,Room_Type 1,2018-04-27,160.0,Online,0,90.0,0,1
