room_type,meal_type,segment,lead_time,price,id,adults,children,weekends,weekdays,repeat,requests,arrival_month,booking_status
3.0,0.0,4.0,2.0,197.0,9642,3,0,0,1,0,0,5.0,0
0.0,1.0,3.0,36.0,112.0,9643,2,0,0,3,0,0,10.0,0
0.0,0.0,4.0,58.0,102.15,9644,2,0,1,1,0,1,10.0,0
0.0,0.0,4.0,47.0,119.17,9645,2,1,1,4,0,0,4.0,1
3.0,0.0,4.0,26.0,177.0,9646,3,0,0,3,0,2,6.0,0
0.0,0.0,4.0,1.0,115.89,9647,2,1,0,1,0,1,8.0,0
3.0,1.0,3.0,141.0,118.06,9648,2,0,2,2,0,0,7.0,1
0.0,0.0,4.0,5.0,0.0,9649,1,0,0,1,0,0,10.0,0
3.0,0.0,4.0,48.0,168.3,9650,3,0,1,4,0,3,8.0,0
0.0,0.0,4.0,58.0,76.5,9651,2,0,4,7,0,1,7.0,1
0.0,3.0,4.0,50.0,89.1,9652,2,0,0,3,0,0,6.0,1
0.0,3.0,4.0,58.0,119.0,9653,2,0,1,2,0,2,8.0,0
0.0,0.0,4.0,115.0,123.75,9654,2,1,0,4,0,2,8.0,0
0.0,3.0,4.0,58.0,67.5,9655,2,0,0,1,0,0,2.0,1
1.0,0.0,4.0,208.0,104.62,9656,2,0,0,2,0,0,7.0,1
0.0,0.0,4.0,3.0,88.0,9657,1,0,0,1,0,2,12.0,0
0.0,1.0,3.0,45.0,72.0,9658,2,0,2,3,0,0,12.0,0
0.0,3.0,4.0,38.0,125.1,9659,2,0,0,2,0,1,7.0,1
3.0,0.0,4.0,5.0,141.0,9660,2,0,2,3,0,2,4.0,0
3.0,0.0,4.0,156.0,137.7,9661,3,0,0,2,0,0,8.0,1
0.0,0.0,3.0,12.0,68.0,9662,2,0,1,5,0,0,11.0,0
0.0,0.0,4.0,133.0,121.5,9663,1,0,0,3,0,1,6.0,0
0.0,0.0,4.0,49.0,102.3,9664,2,0,2,1,0,0,4.0,0
0.0,0.0,3.0,157.0,68.0,9665,2,0,0,3,0,0,12.0,0
0.0,0.0,4.0,29.0,105.0,9666,2,0,0,1,0,1,9.0,0
0.0,0.0,2.0,12.0,66.0,9667,1,0,2,1,1,1,1.0,0
3.0,0.0,4.0,13.0,149.0,9668,2,0,2,3,0,0,8.0,1
0.0,3.0,4.0,9.0,109.33,9669,2,0,0,3,0,1,12.0,0
0.0,0.0,4.0,25.0,69.0,9670,2,0,1,2,0,0,12.0,0
0.0,0.0,2.0,99.0,81.0,9671,1,0,0,1,0,0,2.0,0
0.0,0.0,4.0,30.0,88.4,9672,2,0,0,2,0,0,3.0,0
0.0,0.0,4.0,6.0,99.88,9673,2,0,2,1,0,1,11.0,0
0.0,0.0,4.0,26.0,128.33,9674,1,0,0,3,0,1,3.0,0
0.0,1.0,3.0,377.0,115.0,9675,2,0,0,2,0,1,10.0,1
0.0,0.0,4.0,12.0,111.35,9676,2,0,1,1,0,3,5.0,0
0.0,0.0,3.0,73.0,67.83,9677,1,0,0,3,0,0,11.0,0
0.0,0.0,4.0,54.0,99.88,9678,2,0,2,2,0,1,11.0,0
3.0,0.0,4.0,58.0,127.0,9679,3,0,1,0,0,1,2.0,0
0.0,1.0,3.0,3.0,138.5,9680,3,0,2,1,0,0,7.0,0
0.0,0.0,4.0,44.0,121.61,9681,2,0,2,2,0,0,4.0,0
0.0,1.0,3.0,98.0,105.0,9682,2,0,1,2,0,0,5.0,0
0.0,0.0,4.0,24.0,108.0,9683,1,0,1,0,0,1,9.0,0
0.0,0.0,3.0,112.0,120.0,9684,2,0,0,3,0,0,6.0,1
0.0,0.0,4.0,161.0,121.5,9685,2,1,1,1,0,0,7.0,1
3.0,0.0,4.0,267.0,115.2,9686,2,0,1,1,0,0,10.0,1
0.0,0.0,2.0,15.0,81.0,9687,1,0,0,1,0,0,2.0,0
0.0,3.0,4.0,17.0,97.0,9688,2,0,0,1,0,0,3.0,1
0.0,0.0,4.0,142.0,96.3,9689,2,0,1,0,0,1,7.0,0
3.0,0.0,4.0,9.0,157.0,9690,3,0,0,2,0,0,6.0,0
3.0,0.0,4.0,58.0,102.0,9691,2,0,0,3,0,0,9.0,1
0.0,0.0,4.0,146.0,130.0,9692,2,1,0,2,0,2,6.0,0
0.0,0.0,3.0,112.0,120.0,9693,2,0,0,3,0,1,6.0,0
0.0,0.0,3.0,54.0,62.67,9694,1,0,0,3,0,0,12.0,0
0.0,0.0,4.0,161.0,72.07,9695,2,0,1,3,0,0,5.0,1
3.0,0.0,3.0,31.0,99.88,9696,2,0,1,2,0,0,10.0,0
3.0,0.0,4.0,218.0,110.22,9697,3,0,1,5,0,2,12.0,1
0.0,0.0,4.0,170.0,95.13,9698,3,0,2,5,0,2,7.0,0
0.0,0.0,2.0,8.0,81.0,9699,1,0,0,1,0,0,2.0,0
0.0,0.0,4.0,171.0,95.2,9700,2,0,0,4,0,1,7.0,0
0.0,0.0,3.0,132.0,99.88,9701,2,0,1,2,0,0,7.0,0
0.0,0.0,4.0,29.0,145.0,9702,2,0,2,1,0,1,5.0,0
0.0,0.0,2.0,1.0,95.0,9703,1,0,0,1,0,0,6.0,0
0.0,1.0,4.0,116.0,124.3,9704,2,0,2,3,0,2,12.0,0
0.0,3.0,4.0,2.0,89.0,9705,2,0,1,1,0,2,8.0,0
0.0,0.0,4.0,10.0,149.0,9706,1,0,2,1,0,0,10.0,0
0.0,0.0,4.0,21.0,99.88,9707,2,0,1,2,0,2,11.0,0
1.0,0.0,4.0,58.0,184.24,9708,2,2,2,2,0,1,6.0,1
3.0,0.0,4.0,27.0,153.0,9709,3,0,2,0,0,2,4.0,0
0.0,0.0,3.0,114.0,85.0,9710,2,0,2,4,0,1,2.0,0
1.0,0.0,4.0,47.0,105.5,9711,2,0,0,2,0,2,11.0,0
0.0,0.0,3.0,210.0,72.25,9712,2,0,2,5,0,0,8.0,0
0.0,0.0,4.0,258.0,106.2,9713,2,0,0,1,0,1,9.0,1
0.0,0.0,3.0,279.0,110.0,9714,2,0,0,3,0,0,10.0,1
1.0,0.0,4.0,187.0,86.5,9715,0,2,0,2,0,1,7.0,1
0.0,1.0,3.0,102.0,109.0,9716,2,0,0,2,0,0,10.0,0
0.0,0.0,4.0,5.0,0.0,9717,1,0,0,1,0,0,10.0,0
1.0,0.0,4.0,58.0,85.03,9718,2,2,1,2,0,2,2.0,0
0.0,0.0,2.0,4.0,65.0,9719,1,0,1,2,1,1,9.0,0
3.0,0.0,4.0,48.0,139.5,9720,2,0,2,0,0,1,10.0,1
0.0,0.0,4.0,55.0,93.5,9721,2,0,2,2,0,1,3.0,0
0.0,3.0,4.0,51.0,108.0,9722,2,0,2,0,0,3,10.0,0
0.0,0.0,3.0,23.0,55.0,9723,2,0,2,2,0,0,12.0,0
3.0,0.0,4.0,58.0,152.1,9724,3,0,0,1,0,2,7.0,0
0.0,0.0,4.0,78.0,100.0,9725,2,0,1,2,0,0,3.0,1
0.0,0.0,4.0,33.0,121.5,9726,1,0,1,1,0,0,3.0,1
0.0,0.0,3.0,9.0,147.3,9727,2,1,0,1,0,1,8.0,0
0.0,3.0,4.0,73.0,85.0,9728,2,0,2,2,0,2,4.0,0
0.0,0.0,4.0,308.0,78.3,9729,2,0,0,3,0,2,11.0,1
0.0,3.0,4.0,38.0,61.07,9730,2,0,1,2,0,1,2.0,0
0.0,0.0,4.0,47.0,101.7,9731,1,0,0,3,0,1,6.0,0
0.0,0.0,3.0,71.0,120.0,9732,1,0,0,3,0,0,6.0,0
3.0,0.0,2.0,11.0,90.0,9733,1,0,0,3,0,0,6.0,0
0.0,0.0,4.0,25.0,108.0,9734,1,0,1,0,0,2,9.0,0
0.0,0.0,3.0,91.0,80.0,9735,2,0,1,2,0,0,9.0,0
0.0,0.0,3.0,95.0,79.56,9736,2,0,2,2,0,0,7.0,0
0.0,0.0,3.0,212.0,78.0,9737,2,0,2,3,0,0,5.0,0
0.0,0.0,4.0,16.0,111.75,9738,2,0,1,3,0,2,10.0,0
3.0,0.0,4.0,57.0,112.2,9739,2,0,2,3,0,0,4.0,1
0.0,0.0,4.0,28.0,94.35,9740,2,0,1,1,0,0,6.0,1
5.0,0.0,4.0,116.0,190.8,9741,2,2,2,4,0,0,10.0,1
3.0,1.0,3.0,21.0,108.2,9742,2,0,1,3,0,0,3.0,0
0.0,3.0,4.0,98.0,78.35,9743,2,0,2,2,0,1,8.0,0
3.0,0.0,4.0,35.0,129.87,9744,3,0,1,2,0,0,6.0,1
0.0,0.0,1.0,3.0,0.0,9745,1,0,1,0,0,0,6.0,0
0.0,0.0,3.0,349.0,80.0,9746,1,0,1,5,0,0,10.0,1
0.0,0.0,3.0,71.0,120.0,9747,1,0,0,3,0,0,6.0,0
5.0,0.0,4.0,190.0,175.1,9748,2,2,2,2,0,1,9.0,1
3.0,0.0,4.0,0.0,93.5,9749,1,0,0,1,0,2,7.0,0
3.0,1.0,3.0,55.0,92.0,9750,1,0,0,1,0,0,4.0,0
0.0,0.0,4.0,105.0,119.85,9751,2,0,2,2,0,0,5.0,1
0.0,0.0,3.0,15.0,70.0,9752,2,0,1,5,0,0,12.0,0
0.0,0.0,4.0,58.0,96.3,9753,2,0,1,3,0,1,10.0,0
0.0,0.0,4.0,116.0,88.4,9754,2,0,2,4,0,1,12.0,0
0.0,1.0,3.0,36.0,112.0,9755,2,0,0,3,0,0,10.0,0
0.0,0.0,4.0,36.0,135.9,9756,1,0,1,1,0,0,7.0,0
0.0,0.0,2.0,26.0,99.2,9757,1,0,0,2,0,0,3.0,0
5.0,3.0,4.0,3.0,153.0,9758,2,2,0,1,0,0,8.0,0
0.0,3.0,4.0,11.0,81.0,9759,2,0,0,2,0,2,8.0,0
0.0,0.0,3.0,335.0,80.0,9760,1,0,0,3,0,0,10.0,0
0.0,0.0,4.0,243.0,116.45,9761,3,0,2,3,0,2,10.0,1
0.0,0.0,3.0,58.0,120.0,9762,2,0,0,1,0,0,6.0,0
0.0,0.0,4.0,1.0,60.0,9763,1,0,2,1,0,0,2.0,1
0.0,1.0,3.0,58.0,140.0,9764,2,0,0,4,0,1,9.0,0
0.0,1.0,3.0,301.0,115.0,9765,2,0,1,1,0,1,7.0,1
3.0,0.0,4.0,16.0,99.88,9766,2,0,0,2,0,2,12.0,0
0.0,1.0,4.0,247.0,87.0,9767,1,0,1,1,0,0,6.0,1
0.0,0.0,4.0,273.0,94.5,9768,2,0,1,2,0,0,6.0,1
0.0,0.0,3.0,33.0,41.43,9769,2,0,2,5,0,0,11.0,0
0.0,0.0,4.0,91.0,118.8,9770,2,0,2,2,0,1,10.0,1
0.0,0.0,4.0,32.0,126.9,9771,2,0,2,1,0,0,5.0,1
3.0,0.0,3.0,37.0,71.25,9772,2,0,1,3,0,0,10.0,0
3.0,0.0,4.0,19.0,187.0,9773,3,0,2,2,0,2,7.0,0
0.0,1.0,4.0,39.0,165.06,9774,2,0,2,3,0,1,8.0,1
3.0,0.0,4.0,4.0,146.0,9775,2,0,0,4,0,1,6.0,0
0.0,0.0,2.0,3.0,79.0,9776,1,0,1,0,1,1,12.0,0
0.0,0.0,2.0,30.0,65.0,9777,1,0,2,1,0,0,9.0,0
0.0,1.0,3.0,5.0,125.0,9778,2,0,0,3,0,0,9.0,0
0.0,0.0,4.0,90.0,105.3,9779,2,0,0,1,0,0,7.0,1
3.0,0.0,4.0,77.0,149.4,9780,2,0,1,3,0,2,9.0,0
0.0,0.0,4.0,55.0,159.3,9781,3,0,0,2,0,2,4.0,0
0.0,1.0,3.0,386.0,90.0,9782,1,0,2,0,0,0,10.0,0
3.0,0.0,3.0,10.0,63.75,9783,2,0,1,3,0,0,10.0,0
0.0,0.0,4.0,54.0,99.88,9784,2,0,1,2,0,1,11.0,0
0.0,0.0,3.0,93.0,72.25,9785,2,0,2,3,0,1,7.0,0
0.0,0.0,4.0,98.0,73.95,9786,2,0,2,3,0,0,3.0,0
0.0,3.0,4.0,129.0,72.75,9787,2,0,0,2,0,0,3.0,0
0.0,0.0,4.0,39.0,147.6,9788,2,0,1,3,0,0,11.0,1
0.0,0.0,3.0,166.0,110.0,9789,1,0,0,3,0,0,11.0,1
0.0,3.0,4.0,21.0,119.0,9790,2,0,1,0,0,3,9.0,0
0.0,0.0,4.0,101.0,134.1,9791,2,1,1,1,0,1,8.0,0
3.0,0.0,4.0,27.0,177.0,9792,3,0,1,1,0,1,6.0,0
0.0,0.0,2.0,23.0,50.0,9793,2,0,2,2,0,0,12.0,0
0.0,1.0,3.0,74.0,101.5,9794,2,0,0,2,0,0,9.0,0
6.0,0.0,2.0,8.0,220.0,9795,2,1,1,2,1,2,12.0,0
0.0,0.0,3.0,123.0,68.0,9796,2,0,2,2,0,0,10.0,0
1.0,0.0,4.0,0.0,83.03,9797,2,2,0,1,0,0,3.0,0
3.0,0.0,4.0,29.0,155.64,9798,3,0,2,3,0,2,5.0,0
0.0,0.0,3.0,80.0,75.0,9799,2,0,1,2,0,0,9.0,1
0.0,0.0,4.0,66.0,130.5,9800,1,1,2,0,0,2,7.0,0
0.0,0.0,3.0,305.0,89.0,9801,2,0,1,2,0,0,11.0,1
0.0,0.0,3.0,140.0,70.0,9802,2,0,0,5,0,0,12.0,0
3.0,0.0,4.0,58.0,91.8,9803,2,0,0,3,0,1,12.0,1
0.0,0.0,4.0,22.0,114.5,9804,2,0,0,4,0,1,9.0,0
0.0,3.0,4.0,130.0,94.5,9805,2,0,2,1,0,1,5.0,0
0.0,1.0,3.0,58.0,101.5,9806,2,0,0,2,0,0,9.0,0
0.0,0.0,4.0,41.0,121.73,9807,2,0,1,3,0,1,4.0,0
0.0,0.0,4.0,82.0,112.1,9808,2,0,2,2,0,1,8.0,0
0.0,3.0,3.0,29.0,64.8,9809,2,0,0,3,0,0,3.0,0
3.0,0.0,4.0,58.0,126.0,9810,2,1,0,1,0,2,12.0,0
3.0,0.0,4.0,125.0,102.8,9811,2,0,2,1,0,2,6.0,0
0.0,0.0,3.0,40.0,99.88,9812,2,0,1,2,0,0,10.0,0
0.0,1.0,3.0,74.0,87.0,9813,1,0,0,2,0,0,9.0,0
0.0,0.0,3.0,58.0,80.0,9814,2,0,1,3,0,0,5.0,1
0.0,0.0,4.0,47.0,55.24,9815,2,0,2,2,0,0,1.0,0
0.0,0.0,4.0,88.0,77.35,9816,2,0,2,3,0,1,3.0,0
0.0,0.0,3.0,298.0,76.0,9817,1,0,0,2,0,0,5.0,0
3.0,0.0,4.0,43.0,74.61,9818,2,0,1,3,0,2,11.0,0
1.0,0.0,4.0,64.0,69.5,9819,0,2,0,3,0,1,2.0,0
1.0,0.0,4.0,221.0,86.75,9820,2,0,0,3,0,0,8.0,1
0.0,0.0,2.0,9.0,65.0,9821,1,0,0,1,0,0,11.0,0
3.0,0.0,4.0,119.0,140.4,9822,2,0,1,2,0,0,5.0,1
0.0,0.0,4.0,64.0,121.5,9823,2,1,2,2,0,0,7.0,1
0.0,0.0,3.0,37.0,95.0,9824,1,0,0,3,0,0,10.0,0
0.0,0.0,3.0,6.0,68.0,9825,2,0,2,4,0,0,11.0,0
0.0,0.0,3.0,263.0,110.0,9826,2,0,0,2,0,0,10.0,1
3.0,0.0,4.0,118.0,96.78,9827,3,0,1,3,0,1,10.0,0
0.0,0.0,4.0,7.0,91.0,9828,1,0,1,0,0,2,11.0,0
0.0,0.0,4.0,148.0,99.45,9829,2,0,2,3,0,0,5.0,0
0.0,0.0,2.0,0.0,67.0,9830,1,0,0,1,1,0,11.0,0
0.0,0.0,4.0,47.0,126.9,9831,2,0,0,1,0,1,6.0,0
0.0,0.0,4.0,4.0,128.0,9832,1,0,1,1,0,3,8.0,0
0.0,0.0,4.0,280.0,110.0,9833,2,0,1,2,0,0,9.0,1
0.0,3.0,4.0,12.0,135.0,9834,2,0,1,1,0,0,10.0,1
3.0,0.0,4.0,88.0,140.0,9835,3,0,0,5,0,1,12.0,0
0.0,0.0,4.0,30.0,109.0,9836,2,0,0,1,0,3,9.0,0
0.0,3.0,4.0,39.0,88.0,9837,2,0,0,2,0,1,12.0,0
0.0,3.0,4.0,166.0,94.5,9838,2,0,2,1,0,1,8.0,0
0.0,0.0,4.0,70.0,61.56,9839,2,0,2,3,0,2,4.0,0
3.0,0.0,4.0,40.0,145.98,9840,2,0,1,4,0,1,9.0,0
0.0,0.0,4.0,2.0,94.35,9841,2,0,1,3,0,1,11.0,0
0.0,0.0,4.0,24.0,97.67,9842,2,0,1,2,0,1,3.0,1
0.0,0.0,4.0,81.0,89.25,9843,2,0,2,4,0,0,9.0,0
5.0,0.0,4.0,65.0,214.83,9844,2,1,3,7,0,0,6.0,1
1.0,0.0,4.0,131.0,92.83,9845,2,0,2,3,0,1,6.0,0
0.0,0.0,3.0,55.0,80.0,9846,2,0,0,1,0,0,4.0,0
0.0,0.0,4.0,58.0,92.01,9847,2,0,2,6,0,1,8.0,0
0.0,3.0,4.0,207.0,98.1,9848,2,0,0,1,0,0,10.0,1
0.0,0.0,4.0,11.0,111.35,9849,2,0,0,1,0,0,6.0,1
0.0,0.0,3.0,157.0,68.0,9850,2,0,0,3,0,1,12.0,0
3.0,0.0,4.0,86.0,146.6,9851,1,0,2,2,0,1,11.0,1
0.0,0.0,3.0,304.0,99.88,9852,2,0,0,3,0,0,11.0,1
0.0,0.0,4.0,64.0,143.1,9853,2,1,0,2,0,0,6.0,1
0.0,3.0,4.0,20.0,110.0,9854,2,0,0,3,0,1,10.0,0
0.0,3.0,4.0,32.0,109.0,9855,2,0,0,1,0,2,10.0,0
0.0,0.0,4.0,118.0,6.0,9856,1,0,1,2,0,0,6.0,0
0.0,0.0,3.0,58.0,120.0,9857,1,0,2,4,0,0,6.0,1
1.0,0.0,4.0,42.0,100.5,9858,2,0,1,1,0,0,12.0,0
0.0,0.0,4.0,40.0,94.5,9859,1,0,0,3,0,0,6.0,0
0.0,1.0,3.0,346.0,115.0,9860,2,0,0,2,0,1,9.0,1
0.0,0.0,2.0,33.0,95.0,9861,3,0,1,2,0,0,1.0,0
5.0,0.0,4.0,4.0,233.33,9862,2,2,1,2,0,0,10.0,1
0.0,1.0,3.0,386.0,115.0,9863,2,0,2,0,0,1,10.0,1
0.0,0.0,4.0,0.0,90.0,9864,2,0,0,1,0,0,8.0,0
0.0,3.0,4.0,145.0,60.98,9865,2,0,2,1,0,0,3.0,0
3.0,0.0,4.0,17.0,103.39,9866,1,0,6,15,0,1,2.0,1
0.0,0.0,4.0,7.0,112.5,9867,1,0,2,2,0,1,6.0,0
0.0,0.0,3.0,143.0,100.0,9868,2,0,0,3,0,0,8.0,0
0.0,0.0,3.0,112.0,100.0,9869,2,0,0,2,0,0,6.0,0
0.0,1.0,3.0,41.0,110.0,9870,2,0,0,1,0,0,9.0,0
0.0,3.0,4.0,91.0,67.95,9871,2,0,1,3,0,0,3.0,0
0.0,0.0,4.0,45.0,95.74,9872,1,0,2,8,0,0,11.0,1
0.0,3.0,4.0,1.0,104.0,9873,2,0,1,1,0,0,4.0,0
0.0,0.0,4.0,30.0,99.88,9874,2,0,2,0,0,1,9.0,0
0.0,0.0,4.0,106.0,118.8,9875,2,0,1,2,0,1,10.0,1
0.0,3.0,4.0,180.0,85.5,9876,2,0,0,2,0,0,8.0,1
3.0,0.0,4.0,160.0,200.7,9877,2,0,2,3,0,2,10.0,1
0.0,0.0,3.0,58.0,85.0,9878,2,0,1,2,0,0,10.0,0
0.0,0.0,3.0,7.0,112.0,9879,1,0,0,3,0,0,5.0,0
0.0,0.0,4.0,106.0,118.8,9880,2,0,1,2,0,1,10.0,1
3.0,0.0,4.0,35.0,175.5,9881,3,0,1,1,0,1,10.0,0
0.0,0.0,4.0,157.0,155.7,9882,3,0,0,2,0,2,8.0,1
0.0,3.0,4.0,17.0,92.67,9883,2,0,0,3,0,0,12.0,0
3.0,0.0,4.0,63.0,99.88,9884,3,0,1,1,0,1,4.0,0
0.0,0.0,3.0,164.0,100.0,9885,1,0,0,2,0,0,10.0,0
3.0,0.0,1.0,0.0,0.0,9886,2,0,0,1,0,1,9.0,0
0.0,1.0,4.0,320.0,115.0,9887,2,0,0,2,0,1,8.0,1
0.0,0.0,2.0,8.0,98.0,9888,1,0,0,1,0,0,4.0,0
0.0,0.0,3.0,9.0,56.0,9889,1,0,0,2,0,0,3.0,0
0.0,0.0,4.0,119.0,99.3,9890,2,0,1,2,0,1,4.0,0
3.0,0.0,3.0,99.0,60.67,9891,2,0,0,3,0,0,12.0,0
0.0,0.0,3.0,210.0,72.75,9892,2,0,1,3,0,0,10.0,0
0.0,0.0,4.0,107.0,76.5,9893,2,0,0,1,0,0,8.0,0
0.0,0.0,3.0,105.0,75.0,9894,2,0,0,1,0,0,4.0,1
0.0,0.0,3.0,221.0,77.5,9895,2,1,2,1,0,0,10.0,0
0.0,1.0,4.0,346.0,115.0,9896,2,0,0,2,0,1,9.0,1
0.0,0.0,4.0,58.0,64.67,9897,2,0,1,3,0,1,12.0,0
3.0,0.0,4.0,18.0,191.0,9898,3,0,1,2,0,1,12.0,0
0.0,0.0,4.0,144.0,81.08,9899,2,0,1,1,0,1,7.0,0
0.0,0.0,2.0,3.0,90.0,9900,1,0,0,2,0,0,9.0,0
0.0,3.0,4.0,68.0,116.1,9901,2,0,0,3,0,0,5.0,1
0.0,0.0,4.0,0.0,139.0,9902,2,0,0,1,0,0,6.0,0
0.0,0.0,4.0,86.0,95.85,9903,2,0,2,3,0,1,3.0,0
0.0,3.0,4.0,185.0,89.25,9904,2,0,2,5,0,0,8.0,1
0.0,0.0,2.0,2.0,45.0,9905,2,0,0,1,1,1,4.0,0
5.0,0.0,4.0,210.0,167.95,9906,2,2,0,4,0,0,8.0,1
0.0,0.0,2.0,19.0,90.0,9907,1,0,0,2,0,0,6.0,0
5.0,0.0,4.0,8.0,240.0,9908,2,2,0,2,0,2,8.0,0
1.0,0.0,4.0,143.0,97.54,9909,0,2,0,1,0,1,8.0,0
0.0,0.0,4.0,54.0,109.8,9910,2,0,0,4,0,3,8.0,0
3.0,0.0,4.0,129.0,99.88,9911,3,0,2,5,0,2,8.0,0
0.0,0.0,2.0,87.0,99.88,9912,1,0,0,1,0,0,9.0,1
0.0,0.0,4.0,156.0,99.88,9913,2,0,2,1,0,2,7.0,0
0.0,0.0,4.0,240.0,95.63,9914,2,0,2,2,0,1,9.0,1
0.0,0.0,4.0,141.0,123.8,9915,2,0,0,2,0,1,9.0,0
0.0,0.0,4.0,2.0,102.8,9916,2,0,1,4,0,1,8.0,0
3.0,0.0,4.0,22.0,105.64,9917,2,0,1,3,0,1,9.0,0
0.0,0.0,4.0,275.0,106.2,9918,2,0,2,1,0,0,10.0,1
0.0,0.0,3.0,53.0,120.0,9919,1,0,0,1,0,0,10.0,0
0.0,3.0,4.0,0.0,123.0,9920,2,0,0,1,0,1,10.0,0
0.0,0.0,3.0,1.0,99.88,9921,1,0,2,1,0,0,2.0,1
4.0,0.0,3.0,112.0,92.65,9922,2,0,0,4,0,2,8.0,0
3.0,0.0,4.0,41.0,159.3,9923,3,0,0,2,0,0,3.0,1
0.0,0.0,4.0,210.0,90.95,9924,2,0,1,3,0,1,8.0,0
0.0,0.0,4.0,135.0,119.85,9925,2,0,1,3,0,2,6.0,0
0.0,0.0,3.0,41.0,85.0,9926,2,0,1,3,0,0,10.0,0
3.0,0.0,4.0,58.0,123.0,9927,2,0,1,4,0,2,12.0,0
0.0,3.0,4.0,58.0,99.88,9928,2,0,0,3,0,1,6.0,1
3.0,0.0,3.0,97.0,82.45,9929,2,0,2,5,0,0,8.0,0
0.0,0.0,4.0,50.0,72.9,9930,1,0,1,2,0,0,1.0,1
0.0,0.0,4.0,17.0,158.0,9931,2,0,2,2,0,2,9.0,0
0.0,1.0,3.0,320.0,90.0,9932,1,0,0,2,0,0,8.0,0
0.0,1.0,3.0,96.0,94.5,9933,2,0,2,1,0,0,7.0,1
0.0,0.0,4.0,8.0,73.15,9934,1,0,0,2,0,0,9.0,0
0.0,0.0,3.0,56.0,120.0,9935,2,0,0,1,0,0,6.0,0
3.0,0.0,3.0,35.0,75.0,9936,2,0,1,2,0,1,10.0,0
0.0,0.0,4.0,0.0,121.0,9937,2,0,0,1,0,2,7.0,0
3.0,0.0,3.0,41.0,66.72,9938,2,1,2,7,0,1,3.0,0
0.0,0.0,1.0,25.0,0.0,9939,2,0,0,2,0,0,11.0,0
0.0,3.0,4.0,9.0,95.0,9940,2,0,1,2,0,0,11.0,1
0.0,1.0,3.0,102.0,109.0,9941,2,0,0,2,0,0,10.0,0
0.0,0.0,4.0,16.0,102.0,9942,2,0,0,1,0,1,1.0,0
0.0,0.0,4.0,216.0,78.3,9943,2,0,2,1,0,1,12.0,0
0.0,0.0,4.0,53.0,88.4,9944,2,0,1,4,0,1,11.0,0
3.0,0.0,4.0,58.0,132.3,9945,2,0,0,3,0,0,10.0,1
0.0,0.0,4.0,65.0,159.3,9946,3,0,1,3,0,0,8.0,1
3.0,0.0,4.0,144.0,140.7,9947,3,0,2,4,0,0,8.0,1
3.0,1.0,4.0,63.0,174.6,9948,2,0,0,2,0,1,8.0,0
4.0,0.0,2.0,248.0,106.0,9949,1,0,1,2,0,0,10.0,1
0.0,0.0,4.0,180.0,108.9,9950,2,0,2,1,0,1,10.0,1
0.0,0.0,3.0,113.0,85.0,9951,2,0,1,3,0,0,6.0,1
0.0,0.0,4.0,58.0,152.0,9952,2,0,0,1,0,1,9.0,1
0.0,0.0,4.0,71.0,82.45,9953,2,0,1,3,0,1,3.0,0
0.0,0.0,3.0,0.0,120.0,9954,1,0,0,1,0,0,10.0,0
0.0,0.0,4.0,89.0,96.3,9955,2,0,0,3,0,0,4.0,0
0.0,3.0,4.0,59.0,67.5,9956,2,0,0,2,0,0,3.0,1
0.0,0.0,3.0,75.0,75.0,9957,2,0,0,5,1,0,11.0,0
0.0,0.0,3.0,71.0,120.0,9958,1,0,0,3,0,0,6.0,0
0.0,0.0,4.0,70.0,87.3,9959,2,0,2,1,0,0,4.0,1
4.0,0.0,3.0,41.0,139.95,9960,2,0,2,2,0,0,9.0,0
0.0,0.0,3.0,208.0,80.24,9961,2,0,2,2,0,2,6.0,0
3.0,0.0,4.0,120.0,159.3,9962,3,0,0,3,0,1,6.0,1
0.0,0.0,4.0,78.0,96.3,9963,2,0,1,2,0,0,4.0,0
0.0,3.0,4.0,52.0,63.75,9964,2,0,0,4,0,0,3.0,1
0.0,0.0,4.0,24.0,78.0,9965,2,0,2,3,0,0,8.0,1
0.0,0.0,3.0,163.0,100.0,9966,1,0,2,2,0,0,6.0,1
0.0,0.0,3.0,70.0,84.15,9967,3,0,1,3,0,1,3.0,0
3.0,0.0,2.0,6.0,99.88,9968,1,0,0,1,0,0,11.0,0
0.0,0.0,4.0,22.0,80.3,9969,2,0,0,3,0,1,1.0,0
0.0,1.0,3.0,74.0,87.0,9970,1,0,0,2,0,0,9.0,0
0.0,0.0,2.0,58.0,100.0,9971,2,0,0,2,0,0,9.0,0
0.0,0.0,4.0,17.0,126.0,9972,2,0,1,0,0,1,10.0,0
0.0,0.0,4.0,30.0,122.85,9973,2,0,1,1,0,1,8.0,0
0.0,3.0,4.0,20.0,112.25,9974,2,0,1,3,0,1,8.0,0
3.0,0.0,3.0,172.0,114.41,9975,3,0,0,4,0,1,8.0,1
0.0,3.0,4.0,148.0,90.9,9976,2,0,1,4,0,0,8.0,1
3.0,0.0,4.0,64.0,115.77,9977,3,0,1,4,0,1,3.0,0
3.0,0.0,4.0,161.0,128.7,9978,2,0,0,3,0,0,5.0,1
0.0,3.0,4.0,13.0,87.78,9979,2,0,0,3,0,1,10.0,0
3.0,0.0,4.0,26.0,99.88,9980,2,0,1,3,0,1,4.0,0
0.0,0.0,3.0,44.0,75.0,9981,2,0,0,3,0,0,2.0,0
